timestamp,score,group,major,ai_usage,EE1,EE2,EE3,EE4,EE5,PE1,PE2,PE3,PE4,PE5,SI1,SI2,SI3,SI4,SI5,FC1,FC2,FC3,FC4,FC5,RA1,RA2,RA3,RA4,RA5,ANX1,ANX2,ANX3,ANX4,ANX5,BI1,BI2,BI3,BI4,BI5,open_q1,open_q2,open_q3
17/08/2026 13:37:30,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),3,4,3,4,4,4,4,4,4,4,3,3,5,3,4,3,2,4,2,3,5,5,5,5,5,5,5,5,5,5,4,5,4,3,3,,,
17/08/2026 13:40:47,,Sinh viên năm cuối (chưa tốt nghiệp),Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),1,1,2,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,
17/08/2026 13:40:47,,Sinh viên năm cuối (chưa tốt nghiệp),Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),1,1,2,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,
17/08/2026 13:47:16,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),4,4,4,2,4,4,4,4,3,4,5,4,3,4,5,5,5,4,2,5,5,5,5,5,4,2,4,5,5,4,4,5,5,5,5,Thông tin không được xác thực,Có,"Các thông tin do AI đưa ra đều được người PIC chịu trách nhiệm xử lý thông tin cuối cùng, phải đề cập trước rằng bản thân họ đã dùng AI cho phần nào, những phần nào có thể tin tưởng từ AI và những phần nào thì không"
17/08/2026 13:47:16,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),4,4,4,2,4,4,4,4,3,4,5,4,3,4,5,5,5,4,2,5,5,5,5,5,4,2,4,5,5,4,4,5,5,5,5,Thông tin không được xác thực,Có,"Các thông tin do AI đưa ra đều được người PIC chịu trách nhiệm xử lý thông tin cuối cùng, phải đề cập trước rằng bản thân họ đã dùng AI cho phần nào, những phần nào có thể tin tưởng từ AI và những phần nào thì không"
17/08/2026 13:54:37,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),4,4,3,4,4,5,5,3,5,5,3,3,4,4,4,4,3,4,2,3,4,4,5,4,3,4,3,5,2,2,3,4,4,4,4,Sợ rò rỉ thông tin,Chưa,
17/08/2026 13:54:37,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),4,4,3,4,4,5,5,3,5,5,3,3,4,4,4,4,3,4,2,3,4,4,5,4,3,4,3,5,2,2,3,4,4,4,4,Sợ rò rỉ thông tin,Chưa,
17/08/2026 14:28:43,,Sinh viên năm cuối (chưa tốt nghiệp),Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),4,5,3,2,5,3,5,5,4,5,3,3,1,4,5,4,3,3,1,3,4,5,5,5,5,5,5,5,3,5,5,5,5,5,4,Tiền,Chưa,
17/08/2026 14:28:43,,Sinh viên năm cuối (chưa tốt nghiệp),Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),4,5,3,2,5,3,5,5,4,5,3,3,1,4,5,4,3,3,1,3,4,5,5,5,5,5,5,5,3,5,5,5,5,5,4,Tiền,Chưa,
17/08/2026 15:00:00,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),4,4,3,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,Kết quả sai,Có,Hình thức giảng dạy
17/08/2026 15:00:00,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),4,4,3,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,Kết quả sai,Có,Hình thức giảng dạy
17/08/2026 18:53:18,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Đã thử 1–2 lần,3,4,4,4,4,4,4,4,4,4,3,1,4,2,1,5,2,3,4,2,4,3,4,2,3,2,3,3,3,3,3,3,3,3,3,các nội dung đều giống và tương tự nhau,chưa,
17/08/2026 18:53:18,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Đã thử 1–2 lần,3,4,4,4,4,4,4,4,4,4,3,1,4,2,1,5,2,3,4,2,4,3,4,2,3,2,3,3,3,3,3,3,3,3,3,các nội dung đều giống và tương tự nhau,chưa,
17/08/2026 19:01:14,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),4,5,3,5,4,5,5,4,4,5,5,4,5,4,5,4,3,3,4,3,4,1,5,1,4,5,4,5,4,5,4,5,4,4,5,Phụ thuộc AI,,
17/08/2026 22:07:31,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),4,4,3,2,3,3,3,2,4,4,3,3,3,2,3,4,2,4,2,2,3,4,4,4,4,4,4,4,3,4,3,4,4,3,3,,,
17/08/2026 22:07:31,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),4,4,3,2,3,3,3,2,4,4,3,3,3,2,3,4,2,4,2,2,3,4,4,4,4,4,4,4,3,4,3,4,4,3,3,,,
17/08/2026 22:35:44,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),5,5,4,5,5,5,4,5,4,5,4,5,3,3,4,4,4,5,4,5,4,4,1,5,5,5,4,4,3,5,5,4,5,5,5,,Đã có đào tạo.,Chỉ giúp trong việc lên ý tưởng
17/08/2026 23:57:51,,Sinh viên năm cuối (chưa tốt nghiệp),Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,tính xác minh,có,truyền thông
17/08/2026 23:57:51,,Sinh viên năm cuối (chưa tốt nghiệp),Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,tính xác minh,có,truyền thông
18/08/2026 03:10:48,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),3,2,3,4,4,4,2,3,4,4,4,3,3,4,3,1,3,4,3,3,3,4,4,2,4,2,1,3,3,3,3,3,3,3,2,Không có.,Có hướng dẫn sử dụng,truyền thông
18/08/2026 03:56:46,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Đã thử 1–2 lần,4,1,5,4,4,5,5,5,5,5,3,3,3,4,3,5,4,4,5,5,4,3,3,2,4,5,5,5,3,4,5,5,5,5,5,Tiền,,
18/08/2026 06:33:17,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),4,4,3,2,4,3,3,4,5,4,4,3,2,3,4,5,4,4,3,4,3,4,2,5,4,3,4,4,4,5,5,5,4,4,4,Sợ phụ thuộc,Không hẳn,
18/08/2026 06:42:46,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kỹ thuật / CNTT / Khoa học dữ liệu,Đã thử 1–2 lần,4,4,3,4,5,5,4,4,4,3,4,5,4,3,5,5,4,4,4,5,5,5,5,5,4,4,4,3,5,4,1,4,5,5,3,Phụ thuộc AI,,ok
18/08/2026 07:11:23,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),3,4,4,4,3,4,4,5,5,5,4,4,4,5,4,4,4,1,3,3,4,5,4,2,5,1,3,3,4,4,3,4,4,4,3,Hết token,Đã có đào tạo.,
18/08/2026 11:27:24,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),4,4,4,3,4,4,4,4,2,4,3,3,5,4,4,2,4,3,2,3,5,5,4,3,1,1,3,3,1,3,5,3,4,3,5,,có,Sài điện thoại
18/08/2026 22:44:12,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),4,4,3,3,3,4,3,2,3,4,4,3,2,3,3,2,4,3,2,3,2,3,5,2,4,2,1,3,3,2,3,2,3,4,2,Kết quả không được bảo đảm,Chưa,
18/08/2026 22:44:12,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),4,4,3,3,3,4,3,2,3,4,4,3,2,3,3,2,4,3,2,3,2,3,5,2,4,2,1,3,3,2,3,2,3,4,2,Kết quả không được bảo đảm,Chưa,
18/08/2026 22:47:38,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),2,1,1,1,1,3,2,1,4,3,3,4,4,4,3,3,3,3,3,4,1,1,1,1,3,3,3,1,3,3,3,2,3,2,1,,Có,
19/08/2026 08:39:32,,Sinh viên năm cuối (chưa tốt nghiệp),Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),3,3,3,3,4,5,5,5,4,5,5,4,4,4,5,4,3,4,4,4,4,4,4,4,5,4,5,5,5,5,5,3,4,4,5,Không,,
19/08/2026 12:55:57,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),3,4,3,1,3,4,4,4,4,4,4,4,2,3,4,5,3,3,3,3,5,4,4,2,4,4,3,4,5,5,3,3,3,1,4,Sai vài cái,chưa,Chuyên đề
19/08/2026 14:04:18,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kinh tế / Quản trị / Kế toán,Đã thử 1–2 lần,3,4,3,1,3,5,4,4,4,5,5,3,4,5,5,4,3,3,3,5,1,4,5,5,4,5,4,4,3,4,5,5,4,4,3,,Chưa,
19/08/2026 14:39:54,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Đã thử 1–2 lần,4,4,5,3,5,4,4,4,5,4,4,5,5,4,4,5,4,5,4,5,5,5,5,5,4,5,3,5,5,5,5,5,5,5,5,,có,Chưa từng có
19/08/2026 19:24:55,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),3,4,3,1,3,4,3,3,3,3,5,4,4,4,3,5,3,4,1,4,4,4,1,4,4,4,4,4,5,5,4,3,4,3,3,Do đặc thù trường quân sự,,
19/08/2026 19:31:23,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),3,3,3,4,3,5,5,5,5,4,3,3,4,2,3,5,4,5,4,5,5,5,5,4,5,5,4,3,3,4,4,5,3,4,5,Thông tin không được xác thực,,
20/08/2026 05:42:36,,Sinh viên năm cuối (chưa tốt nghiệp),Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),4,4,3,3,3,1,4,3,1,2,2,1,1,3,5,4,3,3,4,4,1,3,2,3,3,2,4,5,4,4,3,3,5,4,3,,,
20/08/2026 08:55:16,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),4,5,3,4,5,2,4,3,5,4,3,4,3,3,4,4,4,4,4,4,4,3,5,5,4,3,4,4,3,3,3,5,5,3,3,Không biết sài,Đang áp dụng,Chuyên đề
20/08/2026 17:23:34,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),4,4,4,4,4,4,5,4,5,4,5,4,4,4,4,5,3,5,4,4,4,3,4,3,1,4,5,4,5,3,5,5,5,5,5,Không có,Có ròi,Mở training session về data security
20/08/2026 23:03:29,,Sinh viên năm cuối (chưa tốt nghiệp),Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),4,4,4,4,1,4,4,3,5,5,1,3,3,3,4,5,4,3,3,5,4,4,3,4,4,3,2,4,3,4,5,4,3,4,4,nghèo,Không hẳn,
21/08/2026 04:29:03,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),5,5,5,4,5,3,4,4,4,4,3,4,3,3,3,4,4,4,4,4,4,3,1,4,3,5,5,4,5,5,4,3,4,3,3,"Sự thiếu chính xác, chưa khách quan về thông tin của AI",Không,"Nếu có thì thường dưới dạng hội thảo, buổi chia sẻ, hoặc tài liệu hướng dẫn nội bộ."
21/08/2026 08:27:37,,Sinh viên năm cuối (chưa tốt nghiệp),Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),5,1,4,4,4,3,1,2,4,1,1,1,2,1,1,1,1,1,1,1,4,3,1,3,4,3,3,1,3,3,4,4,4,5,4,,Có,
21/08/2026 18:24:37,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),5,5,5,5,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Không có,Rồi,Mở training session về data security
21/08/2026 18:24:37,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),5,5,5,5,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Không có,Rồi,Mở training session về data security
21/08/2026 18:24:44,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,
21/08/2026 18:24:44,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,
21/08/2026 21:03:10,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),5,4,3,3,5,3,4,4,5,4,5,5,3,3,5,5,4,5,3,4,4,5,5,4,4,4,5,5,4,3,5,5,5,4,5,Sợ bị lộ thông tin cá nhân,Có hướng dẫn sử dụng,Định hướng qua việc học tập
21/08/2026 21:03:10,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),5,4,3,3,5,3,4,4,5,4,5,5,3,3,5,5,4,5,3,4,4,5,5,4,4,4,5,5,4,3,5,5,5,4,5,Sợ bị lộ thông tin cá nhân,Có hướng dẫn sử dụng,Định hướng qua việc học tập
22/08/2026 04:46:29,,Sinh viên năm cuối (chưa tốt nghiệp),Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),1,2,4,1,1,5,5,4,5,5,5,4,3,4,5,5,3,3,3,4,3,5,3,3,4,5,5,5,4,5,3,4,1,3,2,,Chưa,
22/08/2026 08:21:04,,Sinh viên năm cuối (chưa tốt nghiệp),Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),4,4,3,3,4,4,4,4,4,4,4,3,3,4,3,4,4,4,1,4,5,5,5,5,5,3,4,4,3,3,4,3,2,4,3,,,
22/08/2026 12:16:01,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),4,5,5,4,5,5,4,4,5,5,4,5,2,5,4,4,3,5,4,4,5,5,4,5,5,3,5,4,3,3,5,5,5,5,5,tính xác minh,Chưa,Chắc là hướng dẫn sv cách sử dụng Al thông minh hơn
22/08/2026 14:23:33,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),4,3,5,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,3,4,3,4,1,2,1,4,4,5,5,4,3,4,2,5,4,không dám,Có,
22/08/2026 17:30:20,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),5,4,3,4,4,3,1,1,4,5,3,1,1,1,1,3,3,4,3,3,4,4,2,4,4,3,1,3,1,1,3,3,2,3,1,,,
23/08/2026 08:55:22,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Đã thử 1–2 lần,5,4,4,5,5,5,4,4,4,5,4,3,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,các nội dung đều giống và tương tự nhau,Có,
23/08/2026 10:16:51,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),4,4,4,4,3,2,4,1,5,4,3,4,4,3,3,3,2,4,3,3,4,4,2,1,4,4,5,4,3,3,4,4,5,4,4,AI làm quá tệ,,giảng dạy
23/08/2026 13:03:52,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),5,4,5,4,4,5,4,5,3,4,4,3,4,4,4,4,3,5,2,5,3,5,5,5,5,4,5,4,5,3,4,5,5,5,5,,Chưa,
24/08/2026 02:35:48,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),4,2,3,4,4,5,5,4,4,3,5,4,4,4,5,3,4,4,4,5,4,4,5,4,4,2,4,3,3,4,5,4,3,5,4,,Có roid,
24/08/2026 03:13:07,,Sinh viên năm cuối (chưa tốt nghiệp),Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),4,4,4,3,3,3,4,3,5,5,4,4,4,3,4,4,3,3,3,4,5,5,5,5,4,5,4,5,4,5,5,5,3,4,3,,Có,
24/08/2026 04:22:37,,Sinh viên năm cuối (chưa tốt nghiệp),Ngành khác: ___________________________,Chưa bao giờ,5,3,4,5,4,1,3,2,3,1,3,4,4,3,5,3,1,4,3,2,5,3,2,4,4,5,5,3,3,5,1,5,2,3,3,,chưa,"Như là việc chỉ sử dụng AI trong việc góp ý, thêm thắt chỉnh sửa trong công việc, không để AI là thứ quyết định chính."
24/08/2026 05:00:45,,Sinh viên năm cuối (chưa tốt nghiệp),Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),5,4,5,3,4,4,4,4,4,4,1,4,1,1,3,5,4,5,3,4,4,3,3,4,4,5,5,4,5,5,4,3,4,2,3,,,
24/08/2026 06:32:00,,Sinh viên năm cuối (chưa tốt nghiệp),Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),4,4,5,5,4,1,3,1,3,1,4,3,4,4,4,5,4,1,4,3,5,4,3,5,5,4,4,4,3,4,3,4,5,5,3,Không biết sài,Đã có đào tạo.,
24/08/2026 09:33:45,,Sinh viên năm cuối (chưa tốt nghiệp),Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),2,3,2,2,3,1,1,1,1,1,3,3,4,3,4,5,3,3,3,1,4,4,4,2,3,2,5,1,3,3,3,5,3,3,4,,,ok
24/08/2026 11:39:45,,Sinh viên năm cuối (chưa tốt nghiệp),Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),2,4,1,3,4,2,2,3,1,1,4,4,4,3,4,3,4,4,2,4,4,4,1,4,3,5,4,4,3,3,4,4,4,4,5,các nội dung đều giống và tương tự nhau,Đã có đào tạo.,
24/08/2026 11:44:53,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),5,4,5,4,4,4,3,2,5,4,1,3,1,4,4,5,4,3,1,5,1,4,5,4,4,5,5,5,4,4,3,2,4,3,3,,rồi,"thông qua lớp học, triển lãm, khảo sát"
24/08/2026 22:05:25,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),3,1,2,5,5,4,4,4,2,1,3,4,4,4,5,4,3,5,1,3,4,3,5,5,3,5,4,4,5,3,5,5,5,5,4,Sợ phụ thuộc,Chưa,
25/08/2026 02:45:46,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),4,2,1,2,3,1,1,2,1,1,3,3,4,4,3,3,3,3,3,4,4,5,5,4,4,3,3,5,5,4,3,3,3,4,4,Kết quả không được bảo đảm,Không hẳn,Cho học sinh nghiên cứu thêm về môn học
25/08/2026 03:43:40,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,3,3,2,3,1,5,4,5,3,5,4,5,5,3,5,3,5,4,5,5,Không biết sài,Chưa,
25/08/2026 04:58:48,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),5,4,5,4,5,3,4,4,5,4,3,4,3,3,3,4,3,3,2,2,5,4,5,5,5,5,5,5,3,5,2,3,3,4,3,Không có,có,Không
25/08/2026 08:06:22,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),4,5,3,3,3,2,3,2,4,4,3,4,3,3,4,4,3,4,4,3,5,4,5,5,5,4,3,1,1,4,3,2,4,4,5,Sợ phụ thuộc,chưa,
25/08/2026 11:38:41,,Sinh viên năm cuối (chưa tốt nghiệp),Kinh tế / Quản trị / Kế toán,Chưa bao giờ,4,4,3,4,5,1,1,3,1,3,3,4,3,3,3,3,4,4,2,4,4,1,5,1,3,3,3,4,3,4,4,4,4,3,4,,Có,
25/08/2026 13:15:05,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,,,
25/08/2026 13:15:05,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,,,
25/08/2026 18:56:40,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kỹ thuật / CNTT / Khoa học dữ liệu,Đã thử 1–2 lần,5,4,3,3,3,5,3,4,4,3,4,4,4,4,3,5,3,4,2,4,5,4,5,5,4,2,3,3,3,4,4,4,4,4,4,Không biết sài,chưa,
26/08/2026 01:26:20,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),4,4,3,3,3,4,4,5,4,5,4,5,4,5,5,4,2,4,1,4,5,5,5,4,5,2,3,4,2,4,2,4,4,4,3,,,
26/08/2026 03:13:15,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),4,4,5,3,3,1,2,1,3,4,1,1,1,3,3,2,3,3,1,4,3,1,4,2,3,3,4,5,1,3,3,3,2,3,2,Không biết sài,,Hình thức cho học sinh nghiên cứu thêm về môn học khoa học
26/08/2026 03:57:30,,Sinh viên năm cuối (chưa tốt nghiệp),Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),4,4,4,3,3,4,5,4,5,4,5,3,5,5,5,3,3,3,4,3,2,1,1,1,3,5,4,5,5,4,5,5,5,4,5,Không có,Đang áp dụng,"Như là việc chỉ sử dụng AI trong việc góp ý, thêm thắt chỉnh sửa trong công việc, không để AI là thứ quyết định chính."
26/08/2026 05:38:30,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Đã thử 1–2 lần,4,4,4,3,5,4,1,3,4,4,3,3,3,5,4,3,4,3,2,2,4,5,2,5,3,5,4,4,5,3,5,4,4,4,4,Không có.,Chưa,
26/08/2026 10:44:29,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),3,4,3,2,3,4,1,3,1,1,4,5,4,3,5,4,3,1,3,5,4,5,5,4,3,4,3,5,3,3,4,5,4,4,5,,,
26/08/2026 10:58:55,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),5,4,5,5,4,5,5,5,5,4,3,4,3,4,3,5,3,5,5,4,5,5,5,5,5,4,5,4,5,4,5,5,5,3,4,,"Chưa có đào tạo chính thức, chủ yếu tự học và tự ý thức.",
26/08/2026 11:59:51,,Sinh viên năm cuối (chưa tốt nghiệp),Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),4,4,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,5,5,4,5,5,4,4,3,4,5,4,5,5,5,5,4,Tiền,chưa,"Nếu có thì thường dưới dạng hội thảo, buổi chia sẻ, hoặc tài liệu hướng dẫn nội bộ."
26/08/2026 14:56:24,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),1,3,3,4,3,3,1,1,1,1,3,3,3,3,4,4,4,4,1,4,4,3,4,3,4,4,5,4,4,4,4,5,3,4,3,,Rồi,không
